customer_id,industry,company_size,lead_source,inquiry_type,contact_count,days_since_contact,stage,contracted
A01943,食品,小規模,Web問い合わせ,情報収集,1,72,接触済,0
A01944,化粧品,大規模,Web問い合わせ,サンプル依頼,2,110,接触済,0
A01945,化粧品,中規模,Web問い合わせ,見積依頼,0,105,契約,1
A01946,食品,中規模,展示会,資料請求,2,65,接触済,0
A01947,化粧品,小規模,営業開拓,資料請求,2,8,契約,1
A01948,研究開発,小規模,Web問い合わせ,見積依頼,2,94,接触済,0
A01949,食品,中規模,展示会,資料請求,0,41,未接触,0
A01950,食品,小規模,営業開拓,サンプル依頼,1,79,接触済,0
A01951,研究開発,大規模,紹介,サンプル依頼,2,96,接触済,0
A01952,化粧品,大規模,営業開拓,情報収集,3,72,接触済,0
A01953,日用品,小規模,Web問い合わせ,サンプル依頼,7,77,接触済,0
A01954,食品,中規模,紹介,サンプル依頼,2,103,接触済,0
A01955,化粧品,小規模,展示会,サンプル依頼,3,68,接触済,0
A01956,化粧品,大規模,展示会,情報収集,3,19,接触済,0
A01957,化粧品,小規模,Web問い合わせ,情報収集,3,5,接触済,0
A01958,研究開発,中規模,営業開拓,サンプル依頼,4,0,接触済,0
A01959,化粧品,小規模,営業開拓,資料請求,2,94,接触済,0
A01960,化粧品,小規模,紹介,サンプル依頼,6,67,契約,1
A01961,日用品,中規模,展示会,資料請求,2,5,接触済,0
A01962,食品,大規模,展示会,資料請求,2,21,接触済,0
A01963,日用品,大規模,展示会,サンプル依頼,2,93,接触済,0
A01964,食品,小規模,紹介,資料請求,1,53,接触済,0
A01965,食品,小規模,営業開拓,見積依頼,3,66,接触済,0
A01966,化粧品,小規模,Web問い合わせ,サンプル依頼,3,73,接触済,0
A01967,食品,小規模,営業開拓,資料請求,3,83,接触済,0
A01968,その他,小規模,展示会,資料請求,2,115,接触済,0
A01969,食品,中規模,Web問い合わせ,サンプル依頼,0,36,未接触,0
A01970,化粧品,中規模,展示会,情報収集,5,39,接触済,0
A01971,食品,小規模,営業開拓,見積依頼,3,110,接触済,0
A01972,化粧品,中規模,Web問い合わせ,資料請求,3,16,接触済,0
A01973,化粧品,小規模,営業開拓,資料請求,2,72,接触済,0
A01974,化粧品,中規模,Web問い合わせ,資料請求,3,50,接触済,0
A01975,食品,中規模,展示会,情報収集,4,5,契約,1
A01976,研究開発,小規模,紹介,サンプル依頼,1,11,契約,1
A01977,研究開発,小規模,営業開拓,情報収集,2,0,接触済,0
A01978,食品,大規模,Web問い合わせ,資料請求,1,24,接触済,0
A01979,日用品,小規模,Web問い合わせ,資料請求,2,87,接触済,0
A01980,化粧品,中規模,営業開拓,情報収集,4,9,接触済,0
A01981,研究開発,中規模,紹介,見積依頼,4,45,契約,1
A01982,食品,小規模,Web問い合わせ,資料請求,3,83,接触済,0
A01983,化粧品,小規模,Web問い合わせ,サンプル依頼,0,51,未接触,0
A01984,日用品,小規模,紹介,情報収集,5,89,接触済,0
A01985,研究開発,小規模,Web問い合わせ,資料請求,2,58,接触済,0
A01986,化粧品,大規模,展示会,資料請求,0,106,未接触,0
A01987,化粧品,中規模,紹介,情報収集,4,46,接触済,0
A01988,化粧品,中規模,Web問い合わせ,情報収集,1,99,接触済,0
A01989,日用品,大規模,展示会,資料請求,4,88,接触済,0
A01990,食品,小規模,展示会,資料請求,3,62,接触済,0
A01991,研究開発,小規模,Web問い合わせ,資料請求,2,75,接触済,0
A01992,その他,中規模,紹介,資料請求,4,91,契約,1
A01993,食品,中規模,紹介,サンプル依頼,2,11,接触済,0
A01994,日用品,小規模,営業開拓,資料請求,3,83,接触済,0
A01995,食品,小規模,営業開拓,資料請求,2,52,接触済,0
A01996,化粧品,中規模,営業開拓,情報収集,3,39,接触済,0
A01997,食品,中規模,紹介,資料請求,1,16,接触済,0
A01998,日用品,中規模,展示会,資料請求,1,91,接触済,0
A01999,食品,大規模,Web問い合わせ,見積依頼,5,53,接触済,0
A02000,その他,小規模,展示会,情報収集,6,3,接触済,0
A02001,食品,中規模,営業開拓,資料請求,3,86,接触済,0
A02002,研究開発,小規模,紹介,情報収集,4,3,接触済,0
A02003,化粧品,大規模,展示会,資料請求,2,40,接触済,0
A02004,食品,小規模,展示会,情報収集,2,84,接触済,0
A02005,日用品,大規模,Web問い合わせ,資料請求,2,71,接触済,0
A02006,食品,中規模,営業開拓,見積依頼,1,115,接触済,0
A02007,日用品,小規模,営業開拓,サンプル依頼,3,56,接触済,0
A02008,食品,小規模,営業開拓,情報収集,1,113,接触済,0
A02009,化粧品,中規模,紹介,資料請求,2,42,契約,1
A02010,日用品,大規模,紹介,見積依頼,0,77,未接触,0
A02011,研究開発,中規模,営業開拓,資料請求,5,66,接触済,0
A02012,化粧品,小規模,展示会,見積依頼,1,84,接触済,0
A02013,その他,小規模,Web問い合わせ,資料請求,2,71,接触済,0
A02014,化粧品,大規模,Web問い合わせ,見積依頼,1,84,接触済,0
A02015,その他,小規模,Web問い合わせ,資料請求,4,42,接触済,0
A02016,化粧品,中規模,営業開拓,見積依頼,4,117,接触済,0
A02017,その他,中規模,展示会,情報収集,4,87,接触済,0
A02018,その他,小規模,Web問い合わせ,サンプル依頼,4,49,接触済,0
A02019,食品,大規模,Web問い合わせ,見積依頼,1,71,契約,1
A02020,食品,小規模,Web問い合わせ,資料請求,1,30,接触済,0
A02021,食品,小規模,Web問い合わせ,サンプル依頼,3,10,接触済,0
A02022,化粧品,小規模,紹介,情報収集,1,21,接触済,0
A02023,その他,小規模,営業開拓,サンプル依頼,3,94,接触済,0
A02024,日用品,小規模,Web問い合わせ,サンプル依頼,3,37,接触済,0
A02025,研究開発,小規模,Web問い合わせ,サンプル依頼,3,78,接触済,0
A02026,日用品,大規模,展示会,サンプル依頼,4,46,接触済,0
A02027,化粧品,大規模,Web問い合わせ,情報収集,3,84,接触済,0
A02028,その他,小規模,展示会,資料請求,7,43,契約,1
A02029,研究開発,中規模,営業開拓,サンプル依頼,3,17,接触済,0
A02030,研究開発,中規模,紹介,資料請求,1,17,接触済,0
A02031,日用品,中規模,Web問い合わせ,情報収集,2,56,接触済,0
A02032,その他,中規模,Web問い合わせ,サンプル依頼,2,4,接触済,0
A02033,日用品,大規模,営業開拓,見積依頼,2,90,接触済,0
A02034,研究開発,中規模,Web問い合わせ,サンプル依頼,3,16,接触済,0
A02035,その他,大規模,紹介,情報収集,3,110,接触済,0
A02036,日用品,小規模,Web問い合わせ,情報収集,2,77,接触済,0
A02037,食品,中規模,Web問い合わせ,サンプル依頼,1,24,接触済,0
A02038,日用品,小規模,紹介,資料請求,3,107,接触済,0
A02039,研究開発,小規模,紹介,見積依頼,3,57,契約,1
A02040,化粧品,小規模,紹介,見積依頼,5,96,契約,1
A02041,日用品,小規模,Web問い合わせ,サンプル依頼,2,105,接触済,0
A02042,化粧品,中規模,営業開拓,サンプル依頼,1,60,接触済,0
A02043,日用品,小規模,紹介,資料請求,2,99,接触済,0
A02044,研究開発,小規模,Web問い合わせ,資料請求,1,19,接触済,0
A02045,日用品,中規模,Web問い合わせ,資料請求,2,86,接触済,0
A02046,その他,小規模,紹介,資料請求,1,76,接触済,0
A02047,食品,中規模,展示会,情報収集,1,108,接触済,0
A02048,食品,中規模,Web問い合わせ,情報収集,3,80,接触済,0
A02049,日用品,中規模,紹介,情報収集,1,102,接触済,0
A02050,食品,小規模,Web問い合わせ,サンプル依頼,0,101,未接触,0
A02051,その他,大規模,紹介,サンプル依頼,3,116,接触済,0
A02052,日用品,小規模,紹介,情報収集,1,1,接触済,0
A02053,食品,小規模,展示会,サンプル依頼,3,77,接触済,0
A02054,食品,小規模,営業開拓,情報収集,5,87,接触済,0
A02055,日用品,小規模,Web問い合わせ,資料請求,4,99,接触済,0
A02056,食品,中規模,営業開拓,見積依頼,0,38,未接触,0
A02057,化粧品,小規模,紹介,情報収集,3,71,接触済,0
A02058,食品,小規模,紹介,資料請求,3,43,接触済,0
A02059,日用品,大規模,展示会,サンプル依頼,3,55,接触済,0
A02060,化粧品,小規模,Web問い合わせ,サンプル依頼,1,116,接触済,0
A02061,研究開発,小規模,営業開拓,見積依頼,4,7,接触済,0
A02062,研究開発,中規模,営業開拓,情報収集,0,109,未接触,0
A02063,化粧品,中規模,展示会,見積依頼,1,50,接触済,0
A02064,食品,大規模,展示会,資料請求,2,23,接触済,0
A02065,日用品,小規模,営業開拓,見積依頼,3,22,接触済,0
A02066,化粧品,小規模,営業開拓,サンプル依頼,2,89,接触済,0
A02067,食品,中規模,営業開拓,情報収集,4,109,接触済,0
A02068,化粧品,小規模,営業開拓,サンプル依頼,5,50,接触済,0
A02069,研究開発,中規模,展示会,資料請求,0,73,未接触,0
A02070,食品,中規模,Web問い合わせ,資料請求,1,36,接触済,0
A02071,化粧品,小規模,営業開拓,見積依頼,1,27,接触済,0
A02072,その他,小規模,営業開拓,サンプル依頼,3,5,接触済,0
A02073,研究開発,小規模,Web問い合わせ,サンプル依頼,2,21,接触済,0
A02074,日用品,大規模,展示会,情報収集,2,5,接触済,0
A02075,化粧品,中規模,Web問い合わせ,資料請求,3,104,接触済,0
A02076,その他,小規模,営業開拓,情報収集,4,51,接触済,0
A02077,食品,小規模,営業開拓,情報収集,2,67,接触済,0
A02078,化粧品,小規模,Web問い合わせ,資料請求,1,30,接触済,0
A02079,化粧品,中規模,紹介,サンプル依頼,0,57,未接触,0
A02080,食品,小規模,Web問い合わせ,資料請求,1,33,接触済,0
A02081,食品,中規模,Web問い合わせ,資料請求,3,47,接触済,0
A02082,研究開発,小規模,Web問い合わせ,サンプル依頼,2,1,接触済,0
A02083,研究開発,小規模,展示会,サンプル依頼,4,94,接触済,0
A02084,その他,小規模,Web問い合わせ,資料請求,2,111,接触済,0
A02085,食品,中規模,展示会,資料請求,1,13,接触済,0
A02086,日用品,大規模,紹介,サンプル依頼,4,59,接触済,0
A02087,化粧品,中規模,展示会,情報収集,0,112,未接触,0
A02088,研究開発,小規模,Web問い合わせ,サンプル依頼,4,78,接触済,0
A02089,日用品,小規模,営業開拓,サンプル依頼,7,69,接触済,0
A02090,化粧品,小規模,営業開拓,見積依頼,5,79,接触済,0
A02091,食品,小規模,Web問い合わせ,見積依頼,2,22,接触済,0
A02092,化粧品,中規模,Web問い合わせ,見積依頼,1,81,接触済,0
A02093,化粧品,小規模,展示会,情報収集,4,10,接触済,0
A02094,日用品,小規模,Web問い合わせ,資料請求,3,35,接触済,0
A02095,食品,中規模,営業開拓,資料請求,3,14,接触済,0
A02096,化粧品,中規模,紹介,情報収集,7,55,契約,1
A02097,その他,大規模,Web問い合わせ,サンプル依頼,3,39,接触済,0
A02098,化粧品,中規模,Web問い合わせ,見積依頼,1,88,接触済,0
A02099,食品,大規模,営業開拓,資料請求,2,9,接触済,0
A02100,食品,小規模,展示会,見積依頼,10,27,接触済,0
A02101,食品,中規模,紹介,サンプル依頼,6,86,接触済,0
A02102,その他,小規模,紹介,情報収集,2,36,接触済,0
A02103,その他,中規模,Web問い合わせ,情報収集,1,92,接触済,0
A02104,その他,中規模,営業開拓,資料請求,2,14,接触済,0
A02105,化粧品,大規模,紹介,サンプル依頼,4,100,商談,0
A02106,化粧品,中規模,紹介,情報収集,1,60,契約,1
A02107,日用品,中規模,展示会,情報収集,2,11,接触済,0
A02108,その他,小規模,展示会,見積依頼,2,102,接触済,0
A02109,食品,中規模,紹介,資料請求,3,117,接触済,0
A02110,日用品,中規模,展示会,情報収集,5,79,接触済,0
A02111,化粧品,小規模,Web問い合わせ,資料請求,3,108,接触済,0
A02112,日用品,中規模,営業開拓,資料請求,3,108,接触済,0
A02113,その他,小規模,Web問い合わせ,情報収集,2,9,接触済,0
A02114,日用品,小規模,展示会,資料請求,2,96,接触済,0
A02115,日用品,大規模,営業開拓,サンプル依頼,1,54,接触済,0
A02116,食品,中規模,展示会,見積依頼,2,5,接触済,0
A02117,日用品,中規模,営業開拓,サンプル依頼,1,9,接触済,0
A02118,化粧品,中規模,営業開拓,資料請求,2,106,接触済,0
A02119,化粧品,中規模,紹介,資料請求,2,102,接触済,0
A02120,化粧品,小規模,営業開拓,サンプル依頼,0,11,契約,1
A02121,日用品,小規模,紹介,資料請求,4,53,接触済,0
A02122,その他,中規模,Web問い合わせ,資料請求,0,42,未接触,0
A02123,食品,中規模,紹介,情報収集,0,83,未接触,0
A02124,食品,中規模,営業開拓,情報収集,6,46,接触済,0
A02125,食品,中規模,Web問い合わせ,情報収集,3,1,接触済,0
A02126,研究開発,中規模,Web問い合わせ,情報収集,1,51,接触済,0
A02127,日用品,小規模,展示会,見積依頼,1,77,契約,1
A02128,食品,小規模,Web問い合わせ,資料請求,3,107,接触済,0
A02129,食品,中規模,Web問い合わせ,サンプル依頼,1,94,接触済,0
A02130,化粧品,中規模,Web問い合わせ,見積依頼,1,105,接触済,0
A02131,化粧品,小規模,Web問い合わせ,情報収集,1,68,接触済,0
A02132,化粧品,中規模,Web問い合わせ,資料請求,2,5,接触済,0
A02133,研究開発,小規模,Web問い合わせ,情報収集,2,32,接触済,0
A02134,化粧品,中規模,展示会,サンプル依頼,1,119,接触済,0
A02135,食品,小規模,Web問い合わせ,資料請求,2,78,接触済,0
A02136,化粧品,小規模,営業開拓,見積依頼,3,1,接触済,0
A02137,日用品,大規模,営業開拓,サンプル依頼,2,55,接触済,0
A02138,その他,中規模,紹介,サンプル依頼,2,25,接触済,0
A02139,日用品,中規模,Web問い合わせ,情報収集,3,89,接触済,0
A02140,その他,中規模,Web問い合わせ,サンプル依頼,5,25,接触済,0
A02141,化粧品,中規模,展示会,情報収集,3,97,契約,1
A02142,その他,小規模,Web問い合わせ,サンプル依頼,1,86,接触済,0
A02143,化粧品,中規模,展示会,情報収集,2,77,接触済,0
A02144,食品,中規模,営業開拓,資料請求,0,27,未接触,0
A02145,食品,小規模,展示会,資料請求,4,64,接触済,0
A02146,食品,中規模,紹介,情報収集,3,62,接触済,0
A02147,食品,小規模,Web問い合わせ,サンプル依頼,1,62,接触済,0
A02148,化粧品,小規模,営業開拓,サンプル依頼,1,78,接触済,0
A02149,化粧品,大規模,営業開拓,見積依頼,2,71,接触済,0
A02150,食品,小規模,展示会,サンプル依頼,6,25,接触済,0
A02151,化粧品,中規模,紹介,見積依頼,3,54,契約,1
A02152,研究開発,小規模,営業開拓,情報収集,7,68,契約,1
A02153,食品,中規模,展示会,資料請求,3,97,接触済,0
A02154,日用品,小規模,紹介,情報収集,4,8,接触済,0
A02155,日用品,小規模,展示会,サンプル依頼,3,46,接触済,0
A02156,化粧品,大規模,展示会,サンプル依頼,3,13,商談,0
A02157,その他,大規模,営業開拓,見積依頼,3,42,接触済,0
A02158,化粧品,小規模,展示会,資料請求,1,63,接触済,0
A02159,その他,小規模,展示会,資料請求,1,91,接触済,0
A02160,化粧品,中規模,Web問い合わせ,資料請求,7,114,接触済,0
A02161,食品,中規模,Web問い合わせ,サンプル依頼,5,22,接触済,0
A02162,日用品,中規模,Web問い合わせ,情報収集,1,119,接触済,0
A02163,その他,小規模,Web問い合わせ,見積依頼,1,57,契約,1
A02164,食品,小規模,展示会,サンプル依頼,0,32,未接触,0
